,q,sample,Kq,angle/90,h/lo,D/lo,d/lo,liquid,a/a_smooth_Kut,Pr,P,a/a_smooth_Lab,a/a_smooth_Bor
592,23761.5,32,149.380990683492,1.0,0.119862546276975,0.0019977091046162,0.0379564729877088,вода,2.67625212645796,1.75,101325,2.61123739478405,2.16694363148037
593,34168.75,32,214.808060325172,1.0,0.119862546276975,0.0019977091046162,0.0379564729877088,вода,2.39632169267111,1.75,101325,2.36658963613109,1.96392191326053
594,52976.0,32,333.043257473168,1.0,0.119862546276975,0.0019977091046162,0.0379564729877088,вода,2.34801663591903,1.75,101325,2.35302935077435,1.9526688674618
595,80840.25,32,508.216932100295,1.0,0.119862546276975,0.0019977091046162,0.0379564729877088,вода,2.17533203818528,1.75,101325,2.21090465357951,1.83472623686161
596,111312.5,32,699.786272981765,1.0,0.119862546276975,0.0019977091046162,0.0379564729877088,вода,2.06289728321645,1.75,101325,2.11910562612538,1.75854652286273
597,147071.25,32,924.590157442061,1.0,0.119862546276975,0.0019977091046162,0.0379564729877088,вода,2.00498840784083,1.75,101325,2.07883328336753,1.7251263915341
598,181255.5,32,1139.49566133585,1.0,0.119862546276975,0.0019977091046162,0.0379564729877088,вода,1.96159104705729,1.75,101325,2.04805546140211,1.69958531838923
599,228206.0,32,1434.658517346,1.0,0.119862546276975,0.0019977091046162,0.0379564729877088,вода,1.83441209000679,1.75,101325,1.93003273626969,1.60164378572486
600,50612.55,33,318.184999264263,1.0,0.139839637323138,0.0019977091046162,0.0299656365692438,вода,1.57464824781792,1.75,101325,1.5756110971987,1.3075258647814
601,72966.91,33,458.719748454988,1.0,0.139839637323138,0.0019977091046162,0.0299656365692438,вода,1.40770610529012,1.75,101325,1.42584744602633,1.18324402400221
602,116874.0,33,734.749654068238,1.0,0.139839637323138,0.0019977091046162,0.0299656365692438,вода,1.3357815209197,1.75,101325,1.37440976095677,1.14055829795439
603,145440.0,33,914.335007680789,1.0,0.139839637323138,0.0019977091046162,0.0299656365692438,вода,1.31104827198437,1.75,101325,1.35882964780675,1.12762909165716
604,183631.82,33,1154.43482914011,1.0,0.139839637323138,0.0019977091046162,0.0299656365692438,вода,1.32934953953931,1.75,101325,1.38854829698993,1.15229120691039
605,208035.45,33,1307.85268683737,1.0,0.139839637323138,0.0019977091046162,0.0299656365692438,вода,1.30201536530956,1.75,101325,1.36566513992263,1.13330154646274
606,242945.45,33,1527.32075008088,1.0,0.139839637323138,0.0019977091046162,0.0299656365692438,вода,1.28483984141578,1.75,101325,1.35463665663705,1.12414952464032
607,281216.0,33,1767.91552200193,1.0,0.139839637323138,0.0019977091046162,0.0299656365692438,вода,1.24610335197188,1.75,101325,1.32021785260555,1.0955869709835
608,325664.36,33,2047.34821989796,1.0,0.139839637323138,0.0019977091046162,0.0299656365692438,вода,1.21505282900745,1.75,101325,1.29363285816156,1.07352532905143
609,381690.36,33,2399.5658570014,1.0,0.139839637323138,0.0019977091046162,0.0299656365692438,вода,1.1670777547915,1.75,101325,1.24914743440556,1.03660895909812
610,428040.0,33,2690.95129735757,1.0,0.139839637323138,0.0019977091046162,0.0299656365692438,вода,1.13832231625716,1.75,101325,1.2230332513508,1.0149380214902
611,49627.64,33,311.993183447329,1.0,0.139839637323138,0.0019977091046162,0.0299656365692438,вода,1.36900792225114,1.75,101325,1.36894799963378,1.13602583800296
612,64411.64,33,404.935487858445,1.0,0.139839637323138,0.0019977091046162,0.0299656365692438,вода,1.36634562818656,1.75,101325,1.37821271674885,1.14371419287643
613,85959.82,33,540.40203987857,1.0,0.139839637323138,0.0019977091046162,0.0299656365692438,вода,1.29117987512027,1.75,101325,1.31498298775479,1.09124280178897
614,106472.36,33,669.357852711715,1.0,0.139839637323138,0.0019977091046162,0.0299656365692438,вода,1.24046178531464,1.75,101325,1.27237410429023,1.05588368474643
615,137811.82,33,866.379066956845,1.0,0.139839637323138,0.0019977091046162,0.0299656365692438,вода,1.19684553540529,1.75,101325,1.23823912494604,1.0275566639063
616,174420.0,33,1096.52304757758,1.0,0.139839637323138,0.0019977091046162,0.0299656365692438,вода,1.23180926956845,1.75,101325,1.28445890309625,1.06591229335273
617,228193.82,33,1434.58194556112,1.0,0.139839637323138,0.0019977091046162,0.0299656365692438,вода,1.16780391511882,1.75,101325,1.2286747279948,1.01961961877059
618,265969.45,33,1672.06531290295,1.0,0.139839637323138,0.0019977091046162,0.0299656365692438,вода,1.15068533579588,1.75,101325,1.21686156249479,1.00981642592455
619,305139.82,33,1918.31696688266,1.0,0.139839637323138,0.0019977091046162,0.0299656365692438,вода,1.15071763957544,1.75,101325,1.2224814263428,1.01448008775765
620,349467.27,33,2196.9895420767,1.0,0.139839637323138,0.0019977091046162,0.0299656365692438,вода,1.15205222292057,1.75,101325,1.22944541747528,1.02025917787958
621,70000.0,Poland,440.067534223053,1.0,0.1598167283693,0.119862546276975,0.119862546276975,вода,2.17097217792085,1.7455621301775,101325,2.19786097870436,1.82390190190904
622,90000.0,Poland,565.800864720399,1.0,0.1598167283693,0.119862546276975,0.119862546276975,вода,2.1849148174872,1.7455621301775,101325,2.23058349810991,1.85105678839063
623,190000.0,Poland,1194.46796291292,1.0,0.1598167283693,0.119862546276975,0.119862546276975,вода,1.55402544912869,1.7455621301775,101325,1.62651848511474,1.34977152205496
624,260000.0,Poland,1634.53438287413,1.0,0.1598167283693,0.119862546276975,0.119862546276975,вода,1.55960439886525,1.7455621301775,101325,1.64951341415505,1.36885393682881
625,400000.0,Poland,2514.66716708449,1.0,0.1598167283693,0.119862546276975,0.119862546276975,вода,1.33304486307501,1.7455621301775,101325,1.43028390851865,1.18692563646809
626,460000.0,Poland,2891.86596074892,1.0,0.1598167283693,0.119862546276975,0.119862546276975,вода,1.27854423400479,1.7455621301775,101325,1.37821309358441,1.14371450559461
627,40000.0,Poland,251.467162413173,1.0,0.119862546276975,0.119862546276975,0.119862546276975,вода,1.85013481378916,1.7455621301775,101325,1.83843410363341,1.52563037000097
628,90000.0,Poland,565.800864720399,1.0,0.119862546276975,0.119862546276975,0.119862546276975,вода,2.54906728706841,1.7455621301775,101325,2.60234741446156,2.15956625312241
629,200000.0,Poland,1257.33469780307,1.0,0.119862546276975,0.119862546276975,0.119862546276975,вода,1.76990957860164,1.7455621301775,101325,1.85564332100609,1.53991149360275
630,260000.0,Poland,1634.53438287413,1.0,0.119862546276975,0.119862546276975,0.119862546276975,вода,1.89925157906257,1.7455621301775,101325,2.00874077990437,1.66695990529375
631,400000.0,Poland,2514.66716708449,1.0,0.119862546276975,0.119862546276975,0.119862546276975,вода,1.40995129748318,1.7455621301775,101325,1.51280028785626,1.2554021154951
632,530000.0,Poland,3331.93251999332,1.0,0.119862546276975,0.119862546276975,0.119862546276975,вода,1.34731894305693,1.7455621301775,101325,1.45922288063922,1.2109407342388
633,20000.0,Poland,125.733581206587,1.0,0.0799083641846501,0.119862546276975,0.119862546276975,вода,3.33950319129409,1.7455621301775,101325,3.24259136675766,2.69087472694908
634,60000.0,Poland,377.200576480266,1.0,0.0799083641846501,0.119862546276975,0.119862546276975,вода,2.90200656975707,1.7455621301775,101325,2.92289125336796,2.42557057418335
635,180000.0,Poland,1131.60122802276,1.0,0.0799083641846501,0.119862546276975,0.119862546276975,вода,3.13827092312242,1.7455621301775,101325,3.27875228661962,2.72088298095152
636,250000.0,Poland,1571.66767584051,1.0,0.0799083641846501,0.119862546276975,0.119862546276975,вода,3.06354120783799,1.7455621301775,101325,3.23591681418098,2.6853358283304
637,380000.0,Poland,2388.93380873027,1.0,0.0799083641846501,0.119862546276975,0.119862546276975,вода,2.92299170893273,1.7455621301775,101325,3.13085189608765,2.59814737292258
638,520000.0,Poland,3269.0658686727,1.0,0.0799083641846501,0.119862546276975,0.119862546276975,вода,2.60280145472941,1.7455621301775,101325,2.81719237838339,2.33785602763926
639,670000.0,Poland,4212.06377209938,1.0,0.0799083641846501,0.119862546276975,0.119862546276975,вода,2.32260135883028,1.7455621301775,101325,2.53523985607348,2.10387683301694
640,17500.0,Poland,35.0782691558229,1.0,0.480435635647482,0.360326726735612,0.360326726735612,Novec649,3.30156205990489,11.964745762712,101325,2.63803413223451,1.66760910871454
641,25000.0,Poland,50.1118130797469,1.0,0.480435635647482,0.360326726735612,0.360326726735612,Novec649,3.60094202134426,11.964745762712,101325,2.91165874296766,1.84057839961624
642,41000.0,Poland,82.183373450785,1.0,0.480435635647482,0.360326726735612,0.360326726735612,Novec649,3.63854202373824,11.964745762712,101325,2.99097787650944,1.89071926321363
643,47500.0,Poland,95.2124448515192,1.0,0.480435635647482,0.360326726735612,0.360326726735612,Novec649,3.61063222016096,11.964745762712,101325,2.9826300145533,1.88544223875581
644,17500.0,Poland,35.0782691558229,1.0,0.360326726735612,0.360326726735612,0.360326726735612,Novec649,3.30156205990489,11.964745762712,101325,2.63803413223451,1.66760910871454
645,25000.0,Poland,50.1118130797469,1.0,0.360326726735612,0.360326726735612,0.360326726735612,Novec649,3.39517390583888,11.964745762712,101325,2.74527824336951,1.73540249106674
646,41000.0,Poland,82.183373450785,1.0,0.360326726735612,0.360326726735612,0.360326726735612,Novec649,3.67492744397562,11.964745762712,101325,3.02088765527453,1.90962645584576
647,47500.0,Poland,95.2124448515192,1.0,0.360326726735612,0.360326726735612,0.360326726735612,Novec649,3.87322365435448,11.964745762712,101325,3.19954856106627,2.02256531066533
648,17500.0,Poland,35.0782691558229,1.0,0.240217817823741,0.360326726735612,0.360326726735612,Novec649,3.30156205990489,11.964745762712,101325,2.63803413223451,1.66760910871454
649,25000.0,Poland,50.1118130797469,1.0,0.240217817823741,0.360326726735612,0.360326726735612,Novec649,3.13796376145714,11.964745762712,101325,2.53730261887182,1.60393260537987
650,41000.0,Poland,82.183373450785,1.0,0.240217817823741,0.360326726735612,0.360326726735612,Novec649,2.91083361899059,11.964745762712,101325,2.39278230120755,1.5125754105709
651,47500.0,Poland,95.2124448515192,1.0,0.240217817823741,0.360326726735612,0.360326726735612,Novec649,3.08544935177391,11.964745762712,101325,2.54879292152737,1.61119609493678
652,10000.0,Poland_smooth,20.0447252318988,0.0,0.0,0.0,0.0,Novec649,1.56313352480676,11.964745762712,101325,1.22590200255823,0.774942719988954
653,20000.0,Poland_smooth,40.0894504637976,0.0,0.0,0.0,0.0,Novec649,2.04472080052661,11.964745762712,101325,1.64107347176461,1.03738956071293
654,30000.0,Poland_smooth,60.1341756956963,0.0,0.0,0.0,0.0,Novec649,1.81113660387421,11.964745762712,101325,1.47338053035717,0.931384004097436
655,40000.0,Poland_smooth,80.1789009275951,0.0,0.0,0.0,0.0,Novec649,1.77695053441305,11.964745762712,101325,1.45949859635315,0.922608666694173
656,50000.0,Poland_smooth,100.223626159494,0.0,0.0,0.0,0.0,Novec649,1.64664672801829,11.964745762712,101325,1.36257090928229,0.861336717301663
657,68874.0,GEWA K,250.572586027199,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,6.51126231782692,29.392502522568,101326,3.00714120159854,1.88677136293548
658,62685.0,GEWA K,228.056197623413,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,6.31550470105272,27.366269498297,101327,2.98121964097353,1.87050256847948
659,56355.0,GEWA K,205.02683284785,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,6.0332533352019,25.034422741431,101328,2.92776854114347,1.83696108127683
660,47831.0,GEWA K,174.015410202209,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,5.45761588768281,21.347702616457,101329,2.78504552205923,1.74740829751117
661,41101.0,GEWA K,149.530793308126,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,5.09010886501277,18.740391781616,101330,2.70498296635785,1.69717064043259
662,34978.0,GEWA K,127.254521503896,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,4.65873187669111,16.14233701988,101331,2.59452119242993,1.62786009917371
663,30286.0,GEWA K,110.184414153668,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,4.34537134100042,14.227647842532,101332,2.51724772042927,1.57937293785015
664,25265.0,GEWA K,91.9173619359581,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,3.94648724799295,12.059831462849,101333,2.40777461419715,1.5106833665954
665,69056.0,GEWA K,251.234725741125,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,6.53198637274427,29.503320924287,101334,3.01317312583474,1.89051697701165
666,62365.0,GEWA K,226.891995928598,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,6.30396286199739,27.257900898446,101335,2.9795630842758,1.86942463496641
667,57222.0,GEWA K,208.18109181474,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,6.10272133138955,25.44933182063,101336,2.94615204883779,1.84845726094075
668,49637.0,GEWA K,180.585873517323,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,5.70777603773031,22.497423119278,101337,2.8634079113481,1.7965377922919
669,42781.0,GEWA K,155.642852205906,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,5.24108829134451,19.553349985762,101338,2.74794485770695,1.72409038875464
670,36129.0,GEWA K,131.442009474935,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,4.82070214849036,16.837188186981,101339,2.64841719981687,1.66164137305913
671,31401.0,GEWA K,114.24092943404,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,4.54301646009834,14.983098372126,101340,2.58777654822531,1.62359068283869
672,68289.0,GEWA K,248.444279803865,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,6.25537281451619,28.408692477432,101341,2.92306319465887,1.83394734562221
673,68617.0,GEWA K,249.63758654105,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,6.35932411563539,28.829329155418,101342,2.95688327097833,1.85516148069062
674,68644.0,GEWA K,249.73581605905,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,6.36090688585832,28.840674206861,101343,2.95727116015983,1.85540006020386
675,61146.0,GEWA K,222.457115097411,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,6.0996984666037,26.331203521051,101344,2.91639359872487,1.82974864802621
676,55769.0,GEWA K,202.894888494219,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,5.91683596766368,24.544450973361,101345,2.89053929876572,1.81352295510058
677,49506.0,GEWA K,180.109278448508,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,5.5539919713541,22.017664556206,101346,2.80728703725153,1.76128598544044
678,42266.0,GEWA K,153.769215103313,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,5.14111716829623,19.156596027385,101347,2.71401162113876,1.70276079524279
679,35937.0,GEWA K,130.743488458046,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,4.74080595569766,16.584915566692,101348,2.61801931437316,1.64253134414757
680,29993.0,GEWA K,109.118441976853,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,4.32833078429154,14.116195151027,101349,2.51376790177237,1.57712049807729
681,64822.0,GEWA K,235.830882066601,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,6.31600863432901,27.851037811236,101350,2.96697504142292,1.86145470607829
682,60816.0,GEWA K,221.256532099633,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,6.23007388697129,26.672960377023,101351,2.96492318429743,1.86016259254312
683,54670.0,GEWA K,198.896583298588,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,5.92374659326233,24.314336716016,101352,2.90168660705197,1.82048391473297
684,47786.0,GEWA K,173.851694338876,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,5.59491386573392,21.736290568608,101353,2.83752114349021,1.78022267072809
685,42153.0,GEWA K,153.358106379831,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,5.20728847152701,19.312798433016,101354,2.74102929146539,1.71968054449577
686,35770.0,GEWA K,130.135920698564,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,4.76528777199343,16.608748910448,101355,2.62993543809362,1.6499776780811
687,69670.0,GEWA K,253.468537743052,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,6.54878297159572,29.69883030594,101356,3.01529355171746,1.89174006107597
688,61529.0,GEWA K,223.850519000893,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,6.39656062423121,27.364860387455,101357,3.01828880807302,1.89361434808353
689,55123.0,GEWA K,200.544656322811,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,5.99322455429269,24.631177757638,101358,2.92337195226046,1.83406067263485
690,48520.0,GEWA K,176.522081976358,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,5.75245940461452,22.364791985576,101359,2.89004848960445,1.81314957445987
691,42090.0,GEWA K,153.128904171165,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,5.18511820259906,19.237523048169,101360,2.73306942530059,1.71466011985291
692,36752.0,GEWA K,133.708564649528,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,4.89815680528402,17.190802843624,101361,2.67339399836489,1.67721690973682
693,30254.0,GEWA K,110.067993984187,1.0,1.45183338255527,1.29431420510156,0.223942926982381,Фреон R123,4.38905608403255,14.327804858447,101362,2.53675534399213,1.5914893174432
694,80039.0,GEWA Т,291.192310785361,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,7.22113188692357,34.311457794683,101363,3.17584181183181,1.99242914726217
695,80658.0,GEWA Т,293.444313438769,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,7.35805631785704,34.931648876011,101364,3.2166828815012,2.01804642273833
696,79629.0,GEWA Т,289.700677363879,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,7.28563569573636,34.446728637375,101365,3.19929733103887,2.00713409653771
697,75278.0,GEWA Т,273.871172444689,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,7.17837930711389,33.092193303944,101366,3.19081015483586,2.00180436005198
698,70874.0,GEWA Т,257.848846619794,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,7.06763139049858,31.706661330131,101367,3.18258500374152,1.9966390361584
699,66531.0,GEWA Т,242.048446742974,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,6.88126572962046,30.082643993054,101368,3.14959054323711,1.97593440766845
700,57422.0,GEWA Т,208.908717873999,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,6.43873741281339,26.532474684772,101369,3.06440627567574,1.92248805229118
701,49311.0,GEWA Т,179.399843040729,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,5.93894142241069,23.093735279141,101370,2.95224528558002,1.852117880716
702,41011.0,GEWA Т,149.20336158146,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,5.36641798665244,19.470702406456,101371,2.81450596875939,1.76570131787601
703,82008.0,GEWA Т,298.355789338771,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,7.46042257057612,35.597493629364,101372,3.24192329487103,2.03383952300991
704,82040.0,GEWA Т,298.472209508253,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,7.4507654203432,35.570731917793,101373,3.23864362405404,2.0317767644356
705,74940.0,GEWA Т,272.64148440454,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,7.21331486221066,33.135366788961,101374,3.20457261895525,2.01039699261594
706,70210.0,GEWA Т,255.433128103052,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,7.00185628609272,31.335791712423,101375,3.16515865585438,1.98566542103848
707,71537.0,GEWA Т,260.260927006239,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,7.08754480948121,31.928051254311,101376,3.1849752174324,1.99809220957673
708,70629.0,GEWA Т,256.957504697201,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,7.06248232080757,31.634318111241,101377,3.18266235356207,1.99663608863539
709,70629.0,GEWA Т,256.957504697201,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,7.09630406831014,31.746629182936,101378,3.19396173477566,2.00371956461683
710,68374.0,GEWA Т,248.75352087905,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,6.9815942556292,30.842542147435,101379,3.17085928523886,1.98922120400328
711,66486.0,GEWA Т,241.88473087964,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,6.89983886597398,30.134044254577,101380,3.1563954790219,1.98014230974738
712,55820.0,GEWA Т,203.08043313933,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,6.36263776428079,25.918375823904,101381,3.05048356359651,1.9136942876972
713,75984.0,GEWA Т,276.439692433875,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,7.05540914448742,32.832544691053,101382,3.14613415138003,1.97369476264556
714,76412.0,GEWA Т,277.99681220069,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,7.19139449385848,33.397431020439,101383,3.18830219347062,2.00014329214142
715,69423.0,GEWA Т,252.569919559866,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,6.895557860392,30.803558013519,101384,3.13486920998822,1.96661767859121
716,50283.0,GEWA Т,182.936105688731,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,5.98424836800333,23.462162691266,101385,2.96056578580308,1.85726600183924
717,50494.0,GEWA Т,183.70375118125,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,5.97079042554874,23.474100252927,101386,2.95381459692281,1.85302596915362
718,76140.0,GEWA Т,277.007240760097,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,7.42725803524548,34.142922820577,101387,3.26722900423419,2.04963594920116
719,76018.0,GEWA Т,276.563388863949,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,7.4194688829432,34.088214376996,101388,3.26548295089015,2.04853531401118
720,67925.0,GEWA Т,247.120000376012,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,7.06430733907769,31.008274092426,101389,3.2019309147876,2.00866203928839
721,68296.0,GEWA Т,248.469746715939,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,7.10083336492757,31.215155112519,101390,3.21160983723255,2.01472870815556
722,64048.0,GEWA Т,233.014969217267,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,6.87743617842803,29.486476162604,101391,3.16645475658513,1.98639659838856
723,64123.0,GEWA Т,233.287828989489,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,6.90521151361336,29.59274438969,101392,3.17538811936156,1.99199558629269
724,62318.0,GEWA Т,226.721003804672,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,6.7893247996139,28.794724279726,101393,3.14913574032908,1.97552175956617
725,62607.0,GEWA Т,227.772423460302,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,6.8660481442442,29.105298386337,101394,3.17329846218774,1.99067443223114
726,58639.0,GEWA Т,213.336322444593,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,6.66790669661415,27.530193527491,101395,3.13549193811329,1.96695256321385
727,58053.0,GEWA Т,211.204378090963,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,6.62447243390947,27.255075080477,101396,3.12501230719727,1.96037344198225
728,50448.0,GEWA Т,183.53639718762,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,6.1386075647875,23.951086172025,101397,3.01566692016825,1.89177434196945
729,36960.0,GEWA Т,134.465295751158,1.0,0.984969314439458,0.427009818398609,0.996356242930087,Фреон R123,5.17114219033297,17.951323893363,101398,2.78118131073541,1.7446734075769
