,q,alfa,sample,Kq,lo,height_h,gap_D,gap_u,thickness_d,thickness_s,angle,angle/90,h/lo,D/lo,d/lo,u/lo,s/lo,liquid,a/a_smooth_Kut,Pr,P,Ts,a/a_smooth_Lab,T_krit,P_krit,a/a_smooth_Bor
277,10827.0,9861.68,35,68.065904346534,0.0025028669031172,320.0,5.0,225.0,220.0,75.0,90.0,1.0,0.12785338269544,0.0019977091046163,0.087899200603115,0.08989690970773101,0.029965636569244,вода,6.3313147827605,1.75,"101,325",373.0,6.017753309851,647.0,21830000,4.9938516645975
278,16016.89,11711.5,35,100.69309159222,0.0025028669031172,320.0,5.0,225.0,220.0,75.0,90.0,1.0,0.12785338269544,0.0019977091046163,0.087899200603115,0.08989690970773101,0.029965636569244,вода,5.7161877358478,1.75,"101,325",373.0,5.504475710116201,647.0,21830000,4.5679066210145
279,21520.89,13144.36,35,135.29498847255,0.0025028669031172,320.0,5.0,225.0,220.0,75.0,90.0,1.0,0.12785338269544,0.0019977091046163,0.087899200603115,0.08989690970773101,0.029965636569244,вода,5.2171819358252005,1.75,"101,325",373.0,5.0736619269409005,647.0,21830000,4.210394437070501
280,36720.67,16872.75,35,230.85116946159,0.0025028669031172,320.0,5.0,225.0,220.0,75.0,90.0,1.0,0.12785338269544,0.0019977091046163,0.087899200603115,0.08989690970773101,0.029965636569244,вода,4.607306984127099,1.75,"101,325",373.0,4.5610801724388,647.0,21830000,3.7850268428600002
281,47395.33,19378.77,35,297.95936069571,0.0025028669031172,320.0,5.0,225.0,220.0,75.0,90.0,1.0,0.12785338269544,0.0019977091046163,0.087899200603115,0.08989690970773101,0.029965636569244,вода,4.4259858217665995,1.75,"101,325",373.0,4.4190075082817994,647.0,21830000,3.6671273920413
282,55591.56,20475.26,35,349.48645104227006,0.0025028669031172,320.0,5.0,225.0,220.0,75.0,90.0,1.0,0.12785338269544,0.0019977091046163,0.087899200603115,0.08989690970773101,0.029965636569244,вода,4.1823648743521,1.75,"101,325",373.0,4.1980320501712995,647.0,21830000,3.4837502074841
283,67670.0,22675.32,35,425.41976051815004,0.0025028669031172,320.0,5.0,225.0,220.0,75.0,90.0,1.0,0.12785338269544,0.0019977091046163,0.087899200603115,0.08989690970773101,0.029965636569244,вода,4.0362196952155,1.75,"101,325",373.0,4.0779779438728,647.0,21830000,3.3841229267182005
284,79230.67,23385.58,35,498.09801473463,0.0025028669031172,320.0,5.0,225.0,220.0,75.0,90.0,1.0,0.12785338269544,0.0019977091046163,0.087899200603115,0.08989690970773101,0.029965636569244,вода,3.7275331272692003,1.75,"101,325",373.0,3.7859495763409,647.0,21830000,3.1417822599910004
285,90429.78,24727.49,35,568.5032562628701,0.0025028669031172,320.0,5.0,225.0,220.0,75.0,90.0,1.0,0.12785338269544,0.0019977091046163,0.087899200603115,0.08989690970773101,0.029965636569244,вода,3.5930288061368,1.75,"101,325",373.0,3.6654554960855,647.0,21830000,3.0417898654419
286,105980.0,25264.05,35,666.26254203802,0.0025028669031172,320.0,5.0,225.0,220.0,75.0,90.0,1.0,0.12785338269544,0.0019977091046163,0.087899200603115,0.08989690970773101,0.029965636569244,вода,3.2850722657015003,1.75,"101,325",373.0,3.3690639987602995,647.0,21830000,2.7958284416217
287,61112.25,48041.68,37,384.1932726426,0.0025028669031172,300.0,80.0,175.0,120.0,125.0,90.0,1.0,0.11986254627697998,0.03196334567386,0.04794501851079,0.069919818661569,0.049942727615406,вода,9.1838988263421,1.75,"101,325",373.0,9.2474410016494,647.0,21830000,7.6740182359680995
288,73010.0,43553.49,37,458.99064157572997,0.0025028669031172,300.0,80.0,175.0,120.0,125.0,90.0,1.0,0.11986254627697998,0.03196334567386,0.04794501851079,0.069919818661569,0.049942727615406,вода,7.3511284858709,1.75,"101,325",373.0,7.4460102189456,647.0,21830000,6.1790951891666
289,86176.88,38904.99,37,541.7666270400599,0.0025028669031172,300.0,80.0,175.0,120.0,125.0,90.0,1.0,0.11986254627697998,0.03196334567386,0.04794501851079,0.069919818661569,0.049942727615406,вода,5.8469646420840995,1.75,"101,325",373.0,5.955255001195401,647.0,21830000,4.941987244997
290,98023.0,35599.88,37,616.23941458948,0.0025028669031172,300.0,80.0,175.0,120.0,125.0,90.0,1.0,0.11986254627697998,0.03196334567386,0.04794501851079,0.069919818661569,0.049942727615406,вода,4.8889729818975995,1.75,"101,325",373.0,5.0009453226813,647.0,21830000,4.1500503324639
291,89268.38,45879.0,37,561.20190396694,0.0025028669031172,300.0,80.0,175.0,120.0,125.0,90.0,1.0,0.11986254627697998,0.03196334567386,0.04794501851079,0.069919818661569,0.049942727615406,вода,6.7270442115165,1.75,"101,325",373.0,6.8596886850567005,647.0,21830000,5.6925344052263
292,107690.0,45831.56,37,677.0127679946701,0.0025028669031172,300.0,80.0,175.0,120.0,125.0,90.0,1.0,0.11986254627697998,0.03196334567386,0.04794501851079,0.069919818661569,0.049942727615406,вода,5.8930560551065,1.75,"101,325",373.0,6.046953385698901,647.0,21830000,5.0180834401242
293,40445.63,45285.22,38,254.26880787062998,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,11.556998445831999,1.75,"101,325",373.0,11.477949538078,647.0,21830000,9.5250128171697
294,49112.0,34277.81,38,308.75151882026,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,7.636255115457,1.75,"101,325",373.0,7.633262878813599,647.0,21830000,6.3344874026777
295,63434.13,37260.35,38,398.79019348717003,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,6.9393618582451,1.75,"101,325",373.0,6.9960650189214,647.0,21830000,5.8057067382906995
296,79375.5,33402.57,38,499.00851486638,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,5.3173842779602,1.75,"101,325",373.0,5.4010450406989,647.0,21830000,4.482074352052201
297,94085.0,32275.5,38,591.48246147997,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,4.5614970947713,1.75,"101,325",373.0,4.6595962271867,647.0,21830000,3.8667807032563
298,115416.0,33420.36,38,725.58367193678,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,4.0937715805445,1.75,"101,325",373.0,4.2103934050773,647.0,21830000,3.4940083170467995
299,139116.75,36360.75,38,874.58274669813,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,3.9081023817407,1.75,"101,325",373.0,4.0445367200258,647.0,21830000,3.3563716210771
300,154234.5,37665.09,38,969.62323117535,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,3.7662629218717,1.75,"101,325",373.0,3.9111717593303,647.0,21830000,3.2456982855853
301,173868.75,38654.16,38,1093.05751421,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,3.5541836429965,1.75,"101,325",373.0,3.7057044948387,647.0,21830000,3.0751906246744003
302,198670.5,40536.33,38,1248.9782256838,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,3.3950779782798,1.75,"101,325",373.0,3.5555850310745,647.0,21830000,2.9506135116877004
303,218993.75,40270.38,38,1376.7440325103,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,3.1505198451426,1.75,"101,325",373.0,3.3101942476845,647.0,21830000,2.7469751920339
304,248598.0,41607.72,38,1562.8565335494,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,2.9786829058034,1.75,"101,325",373.0,3.1429036220269,647.0,21830000,2.6081485359055
305,192262.0,41813.72,38,1208.6900250736999,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,3.5833735512423996,1.75,"101,325",373.0,3.7486831586047,647.0,21830000,3.1108566050725
306,155116.13,42415.59,38,975.16575849123,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,4.2243932098234,1.75,"101,325",373.0,4.3877624174458,647.0,21830000,3.6411985543426
307,123799.0,45597.16,38,778.28492585172,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,5.317830544130599,1.75,"101,325",373.0,5.4821208040983,647.0,21830000,4.5493553313752
308,88942.5,46643.88,38,559.15320008697,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,6.856726595784,1.75,"101,325",373.0,6.9910758374195,647.0,21830000,5.8015664502022
309,61617.5,49983.22,38,387.36961864529,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,9.5001415267626,1.75,"101,325",373.0,9.5684974838768,647.0,21830000,7.9404479757144
310,40445.63,45285.22,38,254.26880787062998,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,11.556998445831999,1.75,"101,325",373.0,11.477949538078,647.0,21830000,9.5250128171697
311,49112.0,34277.81,38,308.75151882026,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,7.636255115457,1.75,"101,325",373.0,7.633262878813599,647.0,21830000,6.3344874026777
312,63434.13,37260.35,38,398.79019348717003,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,6.9393618582451,1.75,"101,325",373.0,6.9960650189214,647.0,21830000,5.8057067382906995
313,79375.5,33402.57,38,499.00851486638,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,5.3173842779602,1.75,"101,325",373.0,5.4010450406989,647.0,21830000,4.482074352052201
314,94085.0,32275.5,38,591.48246147997,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,4.5614970947713,1.75,"101,325",373.0,4.6595962271867,647.0,21830000,3.8667807032563
315,115416.0,33420.36,38,725.58367193678,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,4.0937715805445,1.75,"101,325",373.0,4.2103934050773,647.0,21830000,3.4940083170467995
316,139116.75,36360.75,38,874.58274669813,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,3.9081023817407,1.75,"101,325",373.0,4.0445367200258,647.0,21830000,3.3563716210771
317,154234.5,37665.09,38,969.62323117535,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,3.7662629218717,1.75,"101,325",373.0,3.9111717593303,647.0,21830000,3.2456982855853
318,173868.75,38654.16,38,1093.05751421,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,3.5541836429965,1.75,"101,325",373.0,3.7057044948387,647.0,21830000,3.0751906246744003
319,198670.5,40536.33,38,1248.9782256838,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,3.3950779782798,1.75,"101,325",373.0,3.5555850310745,647.0,21830000,2.9506135116877004
320,218993.75,40270.38,38,1376.7440325103,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,3.1505198451426,1.75,"101,325",373.0,3.3101942476845,647.0,21830000,2.7469751920339
321,248598.0,41607.72,38,1562.8565335494,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,2.9786829058034,1.75,"101,325",373.0,3.1429036220269,647.0,21830000,2.6081485359055
322,192262.0,41813.72,38,1208.6900250736999,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,3.5833735512423996,1.75,"101,325",373.0,3.7486831586047,647.0,21830000,3.1108566050725
323,155116.13,42415.59,38,975.16575849123,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,4.2243932098234,1.75,"101,325",373.0,4.3877624174458,647.0,21830000,3.6411985543426
324,123799.0,45597.16,38,778.28492585172,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,5.317830544130599,1.75,"101,325",373.0,5.4821208040983,647.0,21830000,4.5493553313752
325,88942.5,46643.88,38,559.15320008697,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,6.856726595784,1.75,"101,325",373.0,6.9910758374195,647.0,21830000,5.8015664502022
326,61617.5,49983.22,38,387.36961864529,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,9.5001415267626,1.75,"101,325",373.0,9.5684974838768,647.0,21830000,7.9404479757144
327,74928.5,48741.21,38,471.05164069726,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,8.0787110586952,1.75,"101,325",373.0,8.1900618129754,647.0,21830000,6.7965487636276
328,104238.5,47144.5,38,655.31428560323,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,6.2016895625256,1.75,"101,325",373.0,6.356740716871901,647.0,21830000,5.2751614391371
329,135962.5,45037.2,38,854.75298048542,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,4.9189983774602,1.75,"101,325",373.0,5.086833468882901,647.0,21830000,4.2213248829139
330,186817.5,45622.07,38,1174.4621857632,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,3.9891594288175,1.75,"101,325",373.0,4.1691947419246,647.0,21830000,3.4598194758015
331,224182.0,49461.99,38,1409.3609095977,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,3.8067097454627996,1.75,"101,325",373.0,4.0027640563021,647.0,21830000,3.3217064436378996
332,269461.88,49241.11,38,1694.0211091823,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,3.3317959474746,1.75,"101,325",373.0,3.5249409238736003,647.0,21830000,2.9251834021640004
333,299188.75,49790.64,38,1880.9044831494,0.0025028669031172,220.0,80.0,250.0,220.0,50.0,85.0,0.94444444444444,0.087899200603115,0.03196334567386,0.087899200603115,0.099885455230813,0.019977091046163003,вода,3.1310119364749998,1.75,"101,325",373.0,3.3240925066217,647.0,21830000,2.7585087062799
334,49508.38,26385.76,39,311.24343377037997,0.0025028669031172,375.0,5.0,250.0,300.0,50.0,90.0,1.0,0.14982818284622001,0.0019977091046163,0.11986254627697998,0.099885455230813,0.019977091046163003,вода,5.8451169231469,1.75,"101,325",373.0,5.844392340705499,647.0,21830000,4.8499875146786
335,59682.75,24712.75,39,375.20646094376,0.0025028669031172,375.0,5.0,250.0,300.0,50.0,90.0,1.0,0.14982818284622001,0.0019977091046163,0.11986254627697998,0.099885455230813,0.019977091046163003,вода,4.8031438523615,1.75,"101,325",373.0,4.8325618827021,647.0,21830000,4.0103168009058
336,75330.75,23376.17,39,473.58045846980997,0.0025028669031172,375.0,5.0,250.0,300.0,50.0,90.0,1.0,0.14982818284622001,0.0019977091046163,0.11986254627697998,0.099885455230813,0.019977091046163003,вода,3.8600368363644,1.75,"101,325",373.0,3.9139390796342,647.0,21830000,3.2479947551137
337,88712.63,22776.65,39,557.70808053103,0.0025028669031172,375.0,5.0,250.0,300.0,50.0,90.0,1.0,0.14982818284622001,0.0019977091046163,0.11986254627697998,0.099885455230813,0.019977091046163003,вода,3.3542754693583,1.75,"101,325",373.0,3.4197034299242,647.0,21830000,2.8378517341349
338,109006.38,23019.77,39,685.28843024309,0.0025028669031172,375.0,5.0,250.0,300.0,50.0,90.0,1.0,0.14982818284622001,0.0019977091046163,0.11986254627697998,0.099885455230813,0.019977091046163003,вода,2.9348325968729,1.75,"101,325",373.0,3.0126956985759996,647.0,21830000,2.5000950777811
339,128328.38,23736.01,39,806.75969687131,0.0025028669031172,375.0,5.0,250.0,300.0,50.0,90.0,1.0,0.14982818284622001,0.0019977091046163,0.11986254627697998,0.099885455230813,0.019977091046163003,вода,2.6994824859761,1.75,"101,325",373.0,2.7862161629602005,647.0,21830000,2.3121503170544
340,149122.5,23015.25,39,937.48571357865,0.0025028669031172,375.0,5.0,250.0,300.0,50.0,90.0,1.0,0.14982818284622001,0.0019977091046163,0.11986254627697998,0.099885455230813,0.019977091046163003,вода,2.3563194588523997,1.75,"101,325",373.0,2.4442322966484,647.0,21830000,2.0283539212713997
341,171392.5,23108.17,39,1077.4901182888,0.0025028669031172,375.0,5.0,250.0,300.0,50.0,90.0,1.0,0.14982818284622001,0.0019977091046163,0.11986254627697998,0.099885455230813,0.019977091046163003,вода,2.1461989619274,1.75,"101,325",373.0,2.2366253538072995,647.0,21830000,1.856070641498
342,181170.0,23575.43,39,1138.958150038,0.0025028669031172,375.0,5.0,250.0,300.0,50.0,90.0,1.0,0.14982818284622001,0.0019977091046163,0.11986254627697998,0.099885455230813,0.019977091046163003,вода,2.1061918108517,1.75,"101,325",373.0,2.198995456485,647.0,21830000,1.8248433518923999
343,211925.0,23842.53,39,1332.3050502114,0.0025028669031172,375.0,5.0,250.0,300.0,50.0,90.0,1.0,0.14982818284622001,0.0019977091046163,0.11986254627697998,0.099885455230813,0.019977091046163003,вода,1.9086377076276002,1.75,"101,325",373.0,2.0031790770515,647.0,21830000,1.6623445085468997
344,249043.13,23440.12,39,1565.6549242395001,0.0025028669031172,375.0,5.0,250.0,300.0,50.0,90.0,1.0,0.14982818284622001,0.0019977091046163,0.11986254627697998,0.099885455230813,0.019977091046163003,вода,1.6759703481141002,1.75,"101,325",373.0,1.7684753832123998,647.0,21830000,1.4675749040423
345,278460.0,23286.59,39,1750.5894268344,0.0025028669031172,375.0,5.0,250.0,300.0,50.0,90.0,1.0,0.14982818284622001,0.0019977091046163,0.11986254627697998,0.099885455230813,0.019977091046163003,вода,1.5398223527104,1.75,"101,325",373.0,1.6308708981214,647.0,21830000,1.3533833857886999
346,205118.75,22734.91,39,1289.5163218972,0.0025028669031172,375.0,5.0,250.0,300.0,50.0,90.0,1.0,0.14982818284622001,0.0019977091046163,0.11986254627697998,0.099885455230813,0.019977091046163003,вода,1.8620364688848998,1.75,"101,325",373.0,1.9521442116423002,647.0,21830000,1.6199930636714
347,168000.0,22650.77,39,1056.1625501263,0.0025028669031172,375.0,5.0,250.0,300.0,50.0,90.0,1.0,0.14982818284622001,0.0019977091046163,0.11986254627697998,0.099885455230813,0.019977091046163003,вода,2.1333650165034,1.75,"101,325",373.0,2.2217695716439,647.0,21830000,1.8437425235666
348,126687.0,23432.42,39,796.4408630229401,0.0025028669031172,375.0,5.0,250.0,300.0,50.0,90.0,1.0,0.14982818284622001,0.0019977091046163,0.11986254627697998,0.099885455230813,0.019977091046163003,вода,2.6890780191431003,1.75,"101,325",373.0,2.7742867041928,647.0,21830000,2.3022506178717004
